ANO,GRANDE REGIÃO,UF,PRODUTO,CÓDIGO IBGE,MUNICÍPIO,VENDAS
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2908309,CONCEICAO DO ALMEIDA,5565000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2908408,CONCEICAO DO COITE,6205500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2908507,CONCEICAO DO JACUIPE,31155500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2908606,CONDE,1260000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2908705,CONDEUBA,921000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2908804,CONTENDAS DO SINCORA,796000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2908903,CORACAO DE MARIA,850000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2909000,CORDEIROS,537500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2909109,CORIBE,877000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2909208,CORONEL JOAO SA,915000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2909307,CORRENTINA,77660502
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2909406,COTEGIPE,1298000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2909505,CRAVOLANDIA,300000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2909604,CRISOPOLIS,775000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2909703,CRISTOPOLIS,12132001
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2909802,CRUZ DAS ALMAS,9933500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2909901,CURACA,3234500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2910008,DARIO MEIRA,423000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2910057,DIAS D'AVILA,15735001
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2910107,DOM BASILIO,3936000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2910206,DOM MACEDO COSTA,96000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2910305,ELISIO MEDRADO,247000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2910404,ENCRUZILHADA,7386500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2910503,ENTRE RIOS,9243503
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2900504,ERICO CARDOSO,391000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2910602,ESPLANADA,11599500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2910701,EUCLIDES DA CUNHA,6848000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2910727,EUNAPOLIS,40722501
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2910750,FATIMA,1117000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2910776,FEIRA DA MATA,555000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2910800,FEIRA DE SANTANA,226968775
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2910859,FILADELFIA,1328000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2910909,FIRMINO ALVES,78000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2911006,FLORESTA AZUL,120000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2911105,FORMOSA DO RIO PRETO,13732900
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2911204,GANDU,2531000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2911253,GAVIAO,218000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2911303,GENTIO DO OURO,358000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2911402,GLORIA,630000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2911501,GONGOGI,319000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2911600,GOVERNADOR MANGABEIRA,4007500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2911659,GUAJERU,312000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2911709,GUANAMBI,21955701
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2911808,GUARATINGA,620001
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2911857,HELIOPOLIS,445000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2911907,IACU,5102000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2912004,IBIASSUCE,1004500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2912103,IBICARAI,1175000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2912202,IBICOARA,5863500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2912301,IBICUI,352000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2912400,IBIPEBA,846000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2912509,IBIPITANGA,677000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2912608,IBIQUERA,143000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2912707,IBIRAPITANGA,774000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2912806,IBIRAPUA,6339500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2912905,IBIRATAIA,1014000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2913002,IBITIARA,944000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2913101,IBITITA,846500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2913200,IBOTIRAMA,24523000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2913309,ICHU,239000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2913408,IGAPORA,5160000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2913457,IGRAPIUNA,217000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2913507,IGUAI,985000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2913606,ILHEUS,12562357
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2913705,INHAMBUPE,4632500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2913804,IPECAETA,162000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2913903,IPIAU,3343000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2914000,IPIRA,6159000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2914109,IPUPIARA,1382500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2914208,IRAJUBA,11230000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2914307,IRAMAIA,4546500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2914406,IRAQUARA,4457500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2914505,IRARA,1350000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2914604,IRECE,15423000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2914653,ITABELA,6476000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2914703,ITABERABA,47475850
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2914802,ITABUNA,35172000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2914901,ITACARE,1105000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2915007,ITAETE,882000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2915106,ITAGI,338000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2915205,ITAGIBA,12086000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2915304,ITAGIMIRIM,4141500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2915353,ITAGUACU DA BAHIA,1725000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2915403,ITAJU DO COLONIA,295000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2915502,ITAJUIPE,300000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2915601,ITAMARAJU,10536000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2915700,ITAMARI,192000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2915809,ITAMBE,3348000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2915908,ITANAGRA,115000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2916005,ITANHEM,1091300
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2916104,ITAPARICA,771000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2916203,ITAPE,865000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2916302,ITAPEBI,305000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2916401,ITAPETINGA,8160000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2916500,ITAPICURU,1485000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2916609,ITAPITANGA,180000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2916708,ITAQUARA,463000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2916807,ITARANTIM,2264000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2916856,ITATIM,108671500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2916906,ITIRUCU,910000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2917003,ITIUBA,1988000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2917102,ITORORO,849000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2917201,ITUACU,1389000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2917300,ITUBERA,1531000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2917334,IUIU,1064000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2917359,JABORANDI,6000500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2917409,JACARACI,863500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2917508,JACOBINA,18178050
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2917607,JAGUAQUARA,24656400
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2917706,JAGUARARI,8881000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2917805,JAGUARIPE,565000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2917904,JANDAIRA,709000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2918001,JEQUIE,24800929
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2918209,JEQUIRICA,485000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2918100,JEREMOABO,6187000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2918308,JITAUNA,337000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2918357,JOAO DOURADO,4109500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2918407,JUAZEIRO,49877500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2918456,JUCURUCU,255000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2918506,JUSSARA,1020500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2918555,JUSSARI,5000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2918605,JUSSIAPE,330000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2918704,LAFAIETE COUTINHO,135000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2918753,LAGOA REAL,788000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2918803,LAJE,8504000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2918902,LAJEDAO,187000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2919009,LAJEDINHO,14563500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2919058,LAJEDO DO TABOCAL,355000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2919108,LAMARAO,196500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2919157,LAPAO,3425500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2919207,LAURO DE FREITAS,21084600
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2919306,LENCOIS,4233000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2919405,LICINIO DE ALMEIDA,1408500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2919504,LIVRAMENTO DE NOSSA SENHORA,5467000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2919553,LUIS EDUARDO MAGALHAES,152454500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2919603,MACAJUBA,376000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2919702,MACARANI,717000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2919801,MACAUBAS,2768000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2919900,MACURURE,485000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2919926,MADRE DE DEUS,1443950
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2919959,MAETINGA,650000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2920007,MAIQUINIQUE,1247000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2920106,MAIRI,1172000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2920205,MALHADA,1129000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2920304,MALHADA DE PEDRAS,1458000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2920403,MANOEL VITORINO,660000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2920452,MANSIDAO,600000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2920502,MARACAS,9908735
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2920601,MARAGOGIPE,746000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2920700,MARAU,700000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2920809,MARCIONILIO SOUZA,366000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2920908,MASCOTE,4468000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2921005,MATA DE SAO JOAO,4461000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2921054,MATINA,305000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2921104,MEDEIROS NETO,5838343
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2921203,MIGUEL CALMON,1282000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2921302,MILAGRES,20512000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2921401,MIRANGABA,605000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2921450,MIRANTE,375000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2921500,MONTE SANTO,2434000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2921609,MORPARA,344000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2921708,MORRO DO CHAPEU,5917000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2921807,MORTUGABA,903000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2921906,MUCUGE,2983000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2922003,MUCURI,18840101
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2922052,MULUNGU DO MORRO,534000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2922102,MUNDO NOVO,822000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2922201,MUNIZ FERREIRA,641000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2922250,MUQUEM DE SAO FRANCISCO,4867000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2922300,MURITIBA,2509000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2922409,MUTUIPE,1656000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2922508,NAZARE,3684000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2922607,NILO PECANHA,366000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2922656,NORDESTINA,3664500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2922706,NOVA CANAA,614000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2922730,NOVA FATIMA,1914000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2922755,NOVA IBIA,43000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2922805,NOVA ITARANA,1051000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2922854,NOVA REDENCAO,167000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2922904,NOVA SOURE,1435000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2923001,NOVA VICOSA,10125302
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2923035,NOVO HORIZONTE,796000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2923050,NOVO TRIUNFO,234000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2923100,OLINDINA,2541000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2923209,OLIVEIRA DOS BREJINHOS,9088130
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2923308,OURICANGAS,453000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2923357,OUROLANDIA,2296000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2923407,PALMAS DE MONTE ALTO,1282000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2923506,PALMEIRAS,269500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2923605,PARAMIRIM,3968000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2923704,PARATINGA,1774000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2923803,PARIPIRANGA,1978000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2923902,PAU BRASIL,420000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2924009,PAULO AFONSO,9789000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2924058,PE DE SERRA,546000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2924108,PEDRAO,114000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2924207,PEDRO ALEXANDRE,695000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2924306,PIATA,5071000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2924405,PILAO ARCADO,2265000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2924504,PINDAI,2492000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2924603,PINDOBACU,860500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2924652,PINTADAS,466000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2924678,PIRAI DO NORTE,262000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2924702,PIRIPA,487500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2924801,PIRITIBA,2248000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2924900,PLANALTINO,644000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2925006,PLANALTO,16494000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2925105,POCOES,36542000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2925204,POJUCA,3730500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2925253,PONTO NOVO,1093000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2925303,PORTO SEGURO,11130500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2925402,POTIRAGUA,1050000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2925501,PRADO,1191000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2925600,PRESIDENTE DUTRA,1146000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2925709,PRESIDENTE JANIO QUADROS,646000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2925758,PRESIDENTE TANCREDO NEVES,2455000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2925808,QUEIMADAS,1322000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2925907,QUIJINGUE,7617500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2925931,QUIXABEIRA,304000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2925956,RAFAEL JAMBEIRO,115102700
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2926004,REMANSO,3746000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2926103,RETIROLANDIA,2244000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2926202,RIACHAO DAS NEVES,4744000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2926301,RIACHAO DO JACUIPE,6776000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2926400,RIACHO DE SANTANA,4861000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2926509,RIBEIRA DO AMPARO,1109000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2926608,RIBEIRA DO POMBAL,6666000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2926657,RIBEIRAO DO LARGO,315000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2926707,RIO DE CONTAS,698000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2926806,RIO DO ANTONIO,842000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2926905,RIO DO PIRES,441000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2927002,RIO REAL,4439500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2927101,RODELAS,786000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2927200,RUY BARBOSA,1921000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2927309,SALINAS DA MARGARIDA,268000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2927408,SALVADOR,216511086
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2927507,SANTA BARBARA,5849500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2927606,SANTA BRIGIDA,724000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2927705,SANTA CRUZ CABRALIA,3006710
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2927804,SANTA CRUZ DA VITORIA,850000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2927903,SANTA INES,2900000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928059,SANTA LUZIA,395000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928109,SANTA MARIA DA VITORIA,5048000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928406,SANTA RITA DE CASSIA,2633000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928505,SANTA TERESINHA,168000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928000,SANTALUZ,2675500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928208,SANTANA,4405000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928307,SANTANOPOLIS,288000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928604,SANTO AMARO,2551500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928703,SANTO ANTONIO DE JESUS,19204000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928802,SANTO ESTEVAO,67729500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928901,SAO DESIDERIO,35615000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928950,SAO DOMINGOS,811000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929107,SAO FELIPE,1029000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929008,SAO FELIX,573000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929057,SAO FELIX DO CORIBE,2638000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929206,SAO FRANCISCO DO CONDE,1602000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929255,SAO GABRIEL,724000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929305,SAO GONCALO DOS CAMPOS,7680003
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929354,SAO JOSE DA VITORIA,1014000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929370,SAO JOSE DO JACUIPE,3220000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929404,SAO MIGUEL DAS MATAS,513500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929503,SAO SEBASTIAO DO PASSE,36153000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929602,SAPEACU,1139500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929701,SATIRO DIAS,512000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929750,SAUBARA,153500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929800,SAUDE,421500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929909,SEABRA,25573200
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930006,SEBASTIAO LARANJEIRAS,540000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930105,SENHOR DO BONFIM,9275000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930204,SENTO SE,4434000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930154,SERRA DO RAMALHO,2774000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930303,SERRA DOURADA,951900
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930402,SERRA PRETA,2210000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930501,SERRINHA,9173500
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930600,SERROLANDIA,956000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930709,SIMOES FILHO,32439372
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930758,SITIO DO MATO,271000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930766,SITIO DO QUINTO,569000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930774,SOBRADINHO,1891000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930808,SOUTO SOARES,1646000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930907,TABOCAS DO BREJO VELHO,862000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931004,TANHACU,1950000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931053,TANQUE NOVO,3305000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931103,TANQUINHO,372000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931202,TAPEROA,548000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931301,TAPIRAMUTA,501000
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931350,TEIXEIRA DE FREITAS,47327038
2020,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931400,TEODORO SAMPAIO,9030000
